Date,Orders,UTR SKU,Basket SKU,%FR,%VFR,%Order Lost,%OL>5',%VL,DT,%Replacement Rate,Not Found Rate,%Item Not delivered,%Inaccuracy,%Close Time,%Seamless Orders,Rating,CVR3,EPT,%OOSFR,Basket ITEM,%Picking Late,%Order Late > 10,%Replacement Sent,total_orders,Picking Time,WOT,%Forced Pre Orders,%Pre Orders,%Partial Orders,Starting Time
16 jul 2026,197,10.410772115220729,6.393867151603725,0.034313725490196,0.0,-,0.2256097560975609,0.2182741116751269,48.79635416666666,0.3846153846153846,0.0167652859960552,0.019051939552594,0.0304568527918781,-,0.3823529411764705,3.857142857142857,0.1818181818181818,20.71764705882353,0.0,8.378367926963275,0.0981595092024539,0.1646341463414634,0.0,204,9.895501022494887,1.0,0,0.02030456852791878,0.0147058823529411,2.893558282208589
15 jul 2026,196,13.060179257362355,6.699826393474717,0.0392156862745098,0.0049019607843137,0.049019607843137254,0.2244897959183673,0.2193877551020408,50.34114035087719,0.4166666666666667,0.0177514792899408,0.0183024246029846,0.0714285714285714,-,0.3872549019607843,3.5,0.1834264432029795,23.715686274509803,0.0049019607843137,8.962254998079734,0.0765306122448979,0.1275510204081632,0.6666666666666666,204,11.21062925170068,1.0,0,0.03571428571428571,0.0,3.96343537414966
14 jul 2026,222,17.556591211717713,7.347774034884762,0.0305676855895196,0.0043668122270742,0.021834061135371178,0.1936936936936936,0.3243243243243243,54.23832565284179,0.3,0.0174013921113689,0.0216540110920597,0.063063063063063,-,0.4104803493449782,4.3462962962962965,0.2009478672985782,29.30131004366812,0.0043668122270742,9.205583718472994,0.1126126126126126,0.1216216216216216,1.0,229,13.697147147147144,1.0,0,0.02252252252252252,0.0043668122270742,5.481081081081082
13 jul 2026,255,15.04353312302839,7.534804899339671,0.0555555555555555,0.0,0.040740740740740744,0.2392156862745098,0.2823529411764706,58.92369477911646,0.4666666666666667,0.0152361604875571,0.0136135927664658,0.0352941176470588,-,0.4666666666666667,4.666666666666666,0.2185007974481658,30.98148148148148,0.0,9.775157026146395,0.075098814229249,0.1725490196078431,1.0,270,13.302305665349143,1.0,0.00784313725490196,0.023529411764705882,0.0074074074074074,9.722200263504613
12 jul 2026,302,37.81078967943706,7.702687099527367,0.0226537216828478,0.0097087378640776,0.18446601941747573,0.1324503311258278,0.1423841059602649,53.03635802469135,0.4375,0.0128898128898128,0.0160429250756586,0.0529801324503311,-,0.4724919093851132,4.722222222222222,0.1901025950512975,34.58252427184466,0.0,9.58314360465186,0.0264900662251655,0.0894039735099337,1.0,309,11.925441501103752,1.0,0.08940397350993377,0.10927152317880795,0.0097087378640776,5.490231788079469
11 jul 2026,293,33.76907426246185,7.065317598213999,0.0487012987012987,0.0032467532467532,0.2662337662337662,0.2696245733788396,0.2354948805460751,59.98526666666666,0.3888888888888889,0.0163710777626193,0.0190028133515036,0.0443686006825938,-,0.3863636363636363,4.816666666666666,0.177906976744186,35.72077922077922,0.0032467532467532,8.88228149418167,0.0546075085324232,0.1877133105802047,0.9393939393939394,308,12.235210466439137,1.0,0.11604095563139932,0.16040955631399317,0.0032467532467532,7.482707622298066
10 jul 2026,210,25.866983372921613,6.684148491932658,0.0277777777777777,0.0,0.2962962962962963,0.2142857142857142,0.219047619047619,47.63489278752436,0.2307692307692307,0.0131396957123098,0.0183870156687155,0.0238095238095238,-,0.4444444444444444,4.714285714285714,0.1863957597173144,21.185185185185187,0.0,8.47362486860773,0.0721153846153846,0.1095238095238095,1.0,216,9.754246794871795,1.0,0.18571428571428572,0.19523809523809524,0.0046296296296296,1.5451121794871794
9 jul 2026,140,21.65914612981604,7.500266400266402,0.0277777777777777,0.0,0.3125,0.1857142857142857,0.2142857142857142,47.9948087431694,0.5625,0.016593886462882,0.0134964580481206,0.0642857142857142,-,0.4583333333333333,4.142857142857143,0.1474609375,20.916666666666668,0.0,10.112054612054612,0.1214285714285714,0.1214285714285714,1.0,144,11.408571428571427,1.0,0.10714285714285714,0.1357142857142857,0.0,1.817619047619048
8 jul 2026,153,17.806023763470574,6.926837124863441,0.0192307692307692,0.0,0.14743589743589744,0.2222222222222222,0.1830065359477124,53.91284722222222,0.4285714285714285,0.0084190832553788,0.0105556487069189,0.0392156862745098,-,0.4551282051282051,-,0.1568848758465011,21.53205128205128,0.0,8.609079475244888,0.131578947368421,0.1699346405228758,1.0,156,11.096710526315787,1.0,0.0392156862745098,0.058823529411764705,0.0064102564102564,2.5952850877192986
7 jul 2026,177,24.707006369426757,7.157946860167526,0.0166666666666666,0.0055555555555555,0.16111111111111112,0.2937853107344633,0.2937853107344633,64.8406007751938,0.2,0.015527950310559,0.0171386059343288,0.0451977401129943,-,0.3666666666666666,-,0.1700105596620908,26.683333333333334,0.0,9.222199215894772,0.1314285714285714,0.2259887005649717,1.0,180,14.136666666666668,1.0,0.01694915254237288,0.02824858757062147,0.0166666666666666,9.624095238095236
6 jul 2026,218,24.96361746361746,7.144216187471799,0.0135746606334841,0.0,0.058823529411764705,0.2431192660550458,0.2568807339449541,57.00738095238095,0.5333333333333333,0.0112994350282485,0.0146192453648382,0.0412844036697247,-,0.4796380090497738,-,0.1690408357075023,25.63348416289593,0.0,8.990160019450364,0.0794392523364486,0.1605504587155963,1.0,221,12.329984423676011,1.0,0.009174311926605505,0.03669724770642202,0.004524886877828,2.81791277258567
